H;10369661000142;20160107;20170613
V;07467822000126;10624;E;1583452;10000;20160116;20160122
V;07467822000126;10683;E;2467680;180000;20160120;20160128
V;07467822000126;10719;E;287520;8000;20160121;20160128
V;07467822000126;10735;E;533368;34000;20160121;20160201
V;07467822000126;10736;E;2067278;364000;20160121;20160121
V;07467822000126;10737;E;1086510;177000;20160121;20160127
V;07467822000126;10789;E;1377392;24000;20160123;20160128
V;07467822000126;10836;E;5357010;857000;20160126;20160127
V;07467822000126;10901;E;903417;368000;20160128;20160201
V;07467822000126;10903;E;462458;136000;20160128;20160201
V;07467822000126;10904;E;772401;180000;20160128;20160201
V;07467822000126;10941;E;1600800;720000;20160129;20160129
V;07467822000126;10948;E;30492;12000;20160130;20160130
V;07467822000126;10997;E;1879578;360000;20160202;20160206
V;07467822000126;11002;E;1014000;600000;20160202;20160202
V;07467822000126;11174;E;1739796;240000;20160213;20160222
V;07467822000126;11188;E;708408;36000;20160215;20160222
V;07467822000126;11194;E;5125360;360000;20160215;20160222
V;07467822000126;11259;E;612356;16000;20160219;20160222
V;07467822000126;11265;E;1064798;13000;20160220;20160222
V;07467822000126;11289;E;15165212;1951000;20160222;20160226
V;07467822000126;11354;E;3174398;300000;20160226;20160226
V;07467822000126;11371;E;594600;5000;20160229;20160229
V;07467822000126;11391;E;1984018;12000;20160301;20160314
V;07467822000126;11401;E;303300;36000;20160302;20160311
V;07467822000126;11403;E;236406;36000;20160302;20160311
V;07467822000126;11594;E;2296640;21000;20160315;20160315
V;07467822000126;11607;E;730680;420000;20160315;20160318
V;07467822000126;11622;E;1584725;30000;20160315;20160318
V;07467822000126;11624;E;2011560;600000;20160316;20160318
V;07467822000126;11625;E;1334400;720000;20160316;20160318
V;07467822000126;11637;E;812656;408000;20160317;20160318
V;07467822000126;11683;E;678526;62000;20160319;20160321
V;07467822000126;11684;E;1133885;96000;20160319;20160321
V;07467822000126;11721;E;6075544;585000;20160323;20160328
V;07467822000126;11733;E;2176057;29000;20160324;20160328
V;07467822000126;11742;E;144624;60000;20160328;20160328
V;07467822000126;11775;E;1518617;94000;20160330;20160330
V;07467822000126;11776;E;659473;7000;20160330;20160331
V;07467822000126;11777;E;1169193;65000;20160330;20160330
V;07467822000126;11783;E;454824;180000;20160330;20160330
V;07467822000126;11809;E;1485131;12000;20160401;20160402
V;07467822000126;11810;E;1844496;61000;20160401;20160402
V;07467822000126;11811;E;722130;42000;20160401;20160422
V;07467822000126;11812;E;822574;44000;20160401;20160402
V;07467822000126;11821;E;130030;3000;20160401;20160402
V;07467822000126;11827;E;916560;60000;20160402;20160413
V;07467822000126;11847;E;1689960;120000;20160405;20160405
V;07467822000126;11863;E;1213041;34000;20160406;20160422
V;07467822000126;11864;E;1057344;30000;20160406;20160422
V;07467822000126;11865;E;615962;12000;20160406;20160406
V;07467822000126;11866;E;1652835;84000;20160406;20160422
V;07467822000126;11867;E;2592884;689000;20160406;20160415
V;07467822000126;11868;E;1322921;7000;20160406;20160415
V;07467822000126;11869;E;1326296;22000;20160406;20160422
V;07467822000126;11881;E;1551010;68000;20160408;20160415
V;07467822000126;11898;E;657531;12000;20160411;20160411
V;07467822000126;11918;E;621847;44000;20160413;20160415
V;07467822000126;11921;E;1105989;25000;20160413;20160422
V;07467822000126;11925;E;358823;5000;20160413;20160414
V;07467822000126;11926;E;875584;63000;20160413;20160422
V;07467822000126;11927;E;1823750;37000;20160413;20160415
V;07467822000126;11943;E;1876697;484000;20160414;20160415
V;07467822000126;11947;E;1222899;19000;20160415;20160415
V;07467822000126;11960;E;1276200;240000;20160415;20160419
V;07467822000126;11979;E;992750;600000;20160418;20160419
V;07467822000126;11991;E;505198;21000;20160419;20160419
V;07467822000126;12070;E;1400381;75000;20160427;20160429
V;07467822000126;12076;E;412338;28000;20160428;20160429
V;07467822000126;12107;E;654300;48000;20160503;20160509
V;07467822000126;12128;E;1393440;840000;20160505;20160520
V;07467822000126;12152;E;2058712;384000;20160510;20160520
V;07467822000126;12187;E;177120;108000;20160516;20160520
V;07467822000126;12222;E;436684;14000;20160519;20160521
V;07467822000126;12223;E;860200;34000;20160519;20160521
V;07467822000126;12265;E;2995594;121000;20160525;20160527
V;07467822000126;12295;E;3530205;7000;20160606;20160608
V;07467822000126;12304;E;3306520;38000;20160608;20160610
V;07467822000126;12307;E;7098950;1000;20160614;20160621
V;07467822000126;12308;E;4851763;2880000;20160614;20160621
V;07467822000126;12319;E;356095;10000000;20160628;20160711
V;07467822000126;12320;R;6404997;600000;20160629;20160629
V;07467822000126;12321;R;4334052;406000;20160629;20160629
V;07467822000126;12324;E;2742142;10000;20160701;20160714
V;07467822000126;12370;E;19331568;14400000;20160708;20160829
V;07467822000126;12378;E;11259622;45052000;20160708;20160829
V;07467822000126;12385;E;9770830;64000;20160709;20160829
V;07467822000126;12388;E;7126445;3317000;20160711;20160715
V;07467822000126;12394;R;1980003;1200000;20160711;20160711
V;07467822000126;12411;E;7311365;25958000;20160713;20160829
V;07467822000126;12443;E;310900;32000;20160726;20160805
